fixed_acidity volatile_acidity residual_sugar chlorides total_sulfur_dioxide sulphates alcohol quality
0.267234132178882 0.395539337050518 -0.247423073221164 0.505571132691176 -0.98008489821728 -1.09213091362372 -1.2698855009752 5
0.209799010923104 1.6320915758829 -1.15867481608048 -0.458943728542374 0.0765102995315322 -0.472196871630339 -0.602802033716196 5
-1.16864389921554 0.84519469662593 1.11945454106782 0.677805929340023 0.268618517304043 0.0788556101415569 0.826662538981674 6
-0.709162929169322 0.84519469662593 -0.156297898935232 0.126654580063709 -0.627886498967676 -0.816604672737774 -0.888694948255771 5
0.956455587248201 -1.3468751813042 0.39045314678036 0.505571132691176 -0.627886498967676 1.80089461567873 -0.698099671896055 5
-0.709162929169322 0.339332417103592 -0.156297898935232 -0.114474135244678 -0.0835798819455605 -0.472196871630339 0.254876709902525 6
1.24363119352708 -0.559978302047231 0.754953843924088 0.298889376712558 0.78090709803074 0.285500290806017 0.0642814335428093 6
1.41593655729442 2.02554001551138 0.117077623922564 1.67676774990334 0.460726735076555 3.66069674165888 -0.221611480996765 5
-0.192246837867332 -1.1220475015165 0.0259524496366319 0.264442417382788 1.10108746098493 1.04319745324237 -0.793397310075913 6
-0.249681959123109 1.07002237641364 -0.52079859607896 -0.252261972563757 -0.435778281195164 -0.747723112516287 -0.793397310075913 5
-0.938903414192429 0.507953176944371 -0.52079859607896 -0.148921094574448 0.524762807667392 -0.472196871630339 -1.07929022461549 6
0.439539495946211 1.43536735606866 0.117077623922564 0.333336336042327 -0.563850426376839 1.4564868145713 -0.983992586435628 6
-0.938903414192429 0.957608536519782 1.16501712821078 -0.562284606531683 -0.948066861921861 -0.885486232959261 2.06553183531983 5
0.152363889667328 -0.335150622259525 -0.0651727246493002 -0.321155891223296 -0.53183239008142 -1.29877559428818 -0.888694948255771 5
0.152363889667328 -0.89721982172879 3.57983424678798 -0.114474135244678 -1.20421115228521 -0.472196871630339 0.540769624442099 5
-0.651727807913545 -0.447564462153378 -0.429673421793028 -0.183368053904217 -0.563850426376839 -0.954367793180748 -0.507504395536338 6
0.382104374690435 -0.72859906188801 -0.429673421793028 -0.87230724049961 -0.179633990831816 -0.334433751187365 1.68434128260039 6
1.30106631478286 -1.06584058156957 0.663828669638156 -0.183368053904217 1.03705138839409 0.354381851027504 -0.412206757356481 6
0.956455587248201 -1.00963366162264 0.0259524496366319 0.298889376712558 1.35723175134827 -1.50542027495264 -0.983992586435628 5
-0.709162929169322 1.15433275633402 -0.52079859607896 0.574465051350715 1.00503335209867 -0.0589075103014172 -1.07929022461549 5
0.0949287684115513 -1.79653054087961 -0.52079859607896 0.229995458053018 -0.723940607853931 0.147737170363044 -0.0310162046370483 5
-0.134811716611556 1.6320915758829 1.48395523821154 0.402230254701867 -1.0121029345127 -0.816604672737774 -0.793397310075913 5
-0.709162929169322 0.732780856732077 1.30170488963968 0.0922076207339396 -0.0195438093547234 -0.747723112516287 -0.888694948255771 5
-1.22607902047131 -0.11032294247182 -0.52079859607896 -0.941201159159149 -0.371742208604327 -0.541078431851827 1.01725781534139 6
-0.479422444146215 1.35105697614827 5.12896220964882 0.505571132691176 1.48530389652995 -0.472196871630339 -1.17458786279535 5
0.209799010923104 0.901401616572856 0.663828669638156 0.0233137020744007 -0.403760244899746 -1.36765715450967 -0.983992586435628 5
-1.80043023302908 -1.17825442146342 -0.611923770364892 0.677805929340023 0.140546372122369 -0.6788415522948 -1.17458786279535 5
-0.651727807913545 0.226918577209739 -0.794174118936756 -0.252261972563757 -0.595868462672257 0.354381851027504 -0.793397310075913 6
0.611844859713542 -1.45928902119805 -0.0651727246493002 -0.321155891223296 -0.884030789331024 3.31628894055144 1.49374600624068 7
-1.16864389921554 -0.11032294247182 -0.156297898935232 -0.252261972563757 -0.179633990831816 0.698789652134939 0.540769624442099 6
-0.364552201634662 2.41898845513987 -0.429673421793028 -1.25122379312708 0.460726735076555 -1.43653871473116 0.445471986262242 5
-0.134811716611556 0.732780856732077 -0.247423073221164 -0.493390687872144 -0.723940607853931 3.79845986210185 -0.126313842816906 5
0.0949287684115513 -0.222736782365673 -0.156297898935232 0.0233137020744007 0.684852989144485 -0.816604672737774 -0.983992586435628 5
1.18619607227131 -1.62790978103883 -0.611923770364892 -0.286708931893526 -0.819994716740187 2.83411801900104 0.540769624442099 6
0.439539495946211 -0.166529862418746 -0.52079859607896 -0.631178525191223 -0.916048825626443 0.423263411248991 0.0642814335428093 6
0.0374936471557748 1.04191891644017 -0.0651727246493002 -0.252261972563757 -0.243670063422653 -0.0589075103014172 -0.983992586435628 5
0.956455587248201 -1.51549594114498 -0.52079859607896 -0.011133257255369 0.908979243212414 -0.127789070522904 1.30315072988096 8
0.841585344736648 3.99278221365381 -0.429673421793028 -0.148921094574448 3.37436803795964 -0.816604672737774 -0.888694948255771 5
-0.651727807913545 -0.278943702312599 2.75970767821459 0.195548498723249 -0.884030789331024 0.216618730584531 0.731364900801815 7
0.324669253434658 -1.23446134141035 -0.429673421793028 0.953381603978181 1.26117764246202 -0.816604672737774 -0.698099671896055 5
-0.996338535448206 0.283125497156665 -0.247423073221164 0.574465051350715 0.55678084396281 0.216618730584531 0.921960177161532 6
-0.421987322890439 -1.3468751813042 0.208202798208496 0.298889376712558 0.460726735076555 -0.265552190965878 -0.316909119176623 6
-1.91530047554063 -0.841012901781863 -0.794174118936756 -1.21677683379731 0.460726735076555 0.698789652134939 3.39969876983784 6
-1.16864389921554 2.75622997482143 -0.429673421793028 -0.011133257255369 -0.691922571558513 -0.6788415522948 0.731364900801815 4
0.209799010923104 -0.391357542206452 0.0259524496366319 1.47008599392473 0.588798880258229 0.629908091913452 -0.793397310075913 5
0.611844859713542 0.339332417103592 -0.429673421793028 0.0233137020744007 0.0765102995315322 -0.609959992073313 -0.698099671896055 5
-0.421987322890439 0.84519469662593 -1.06754964179455 -0.390049809882835 -0.819994716740187 2.97188113944401 -1.17458786279535 4
-0.594292686657769 -0.278943702312599 -0.338548247507096 -0.734519403180532 0.268618517304043 0.00997404992006982 -0.412206757356481 7
0.439539495946211 0.732780856732077 0.663828669638156 0.471124173361406 0.428708698781136 -0.747723112516287 -0.793397310075913 5
0.611844859713542 0.479849716970908 0.663828669638156 0.126654580063709 0.844943170621577 -0.816604672737774 -0.698099671896055 5
2.44976873989839 -0.841012901781863 0.117077623922564 0.161101539393479 -0.147615954536398 0.216618730584531 -0.602802033716196 6
-0.479422444146215 0.395539337050518 0.208202798208496 0.677805929340023 1.67741211430246 -0.196670630744391 -0.888694948255771 5
-0.0199414741000016 0.451746256997445 -0.338548247507096 0.0233137020744007 0.140546372122369 -0.265552190965878 -0.221611480996765 6
0.899020465992425 0.0582978173689598 -0.429673421793028 0.953381603978181 0.460726735076555 2.28306553722914 -0.221611480996765 5
-0.824033171680875 -0.672392141941084 -0.429673421793028 -0.148921094574448 0.172564408417788 -0.6788415522948 -0.888694948255771 6
1.76054728482907 -0.391357542206452 0.208202798208496 1.33229815660565 -0.916048825626443 0.354381851027504 -0.221611480996765 5
-0.134811716611556 -1.1220475015165 -0.885299293222688 -1.42345858977592 -1.07613900710354 -0.265552190965878 0.254876709902525 5
-0.881468292936652 2.13795385540524 -0.429673421793028 -0.803413321840071 -1.10815704339895 -0.0589075103014172 0.445471986262242 4
-0.594292686657769 -0.11032294247182 -0.338548247507096 -0.458943728542374 -0.563850426376839 0.561026531691965 -0.888694948255771 6
-0.881468292936652 0.226918577209739 0.0259524496366319 -0.390049809882835 0.588798880258229 -0.609959992073313 0.731364900801815 6
0.267234132178882 0.451746256997445 -0.0651727246493002 -0.562284606531683 -0.115597918240979 -0.403315311408852 -0.888694948255771 5
-0.766598050425099 -0.11032294247182 -0.338548247507096 -0.734519403180532 -1.17219311598979 -0.747723112516287 0.0642814335428093 5
-0.651727807913545 0.788987776679003 -0.247423073221164 -0.527837647201914 -0.691922571558513 0.492144971470478 0.636067262621957 6
1.30106631478286 -0.616185221994158 0.208202798208496 -0.631178525191223 -0.884030789331024 1.52536837479278 0.826662538981674 6
-0.0773765953557791 -1.40308210125113 -0.0651727246493002 -1.07898899647823 -1.14017507969437 0.354381851027504 2.25612711167954 7
-0.709162929169322 -0.0541160225248931 0.117077623922564 -0.252261972563757 1.48530389652995 -0.334433751187365 -0.602802033716196 5
-0.766598050425099 0.620367016838224 -0.338548247507096 -0.562284606531683 -0.723940607853931 0.147737170363044 -0.983992586435628 6
2.62207410366572 -1.00963366162264 3.03308320107239 -0.596731565861453 -0.339724172308909 0.0788556101415569 1.49374600624068 7
0.439539495946211 -1.3468751813042 -0.384110834650062 -0.700072443850762 -0.595868462672257 1.31872369412832 1.2078530917011 7
-0.307117080378885 0.00209089742203337 -0.794174118936756 -0.217815013233987 -0.852012753035606 -1.29877559428818 -0.602802033716196 5
0.899020465992425 -1.17825442146342 -0.429673421793028 -0.355602850553066 -1.20421115228521 0.561026531691965 0.921960177161532 6
0.496974617201988 0.564160096891298 0.208202798208496 0.471124173361406 0.620816916553647 -0.472196871630339 -0.793397310075913 5
-0.938903414192429 -2.07756514061424 -0.338548247507096 -0.83786028116984 0.204582444713206 0.423263411248991 0.731364900801815 6
-0.307117080378885 0.00209089742203337 -0.794174118936756 -0.217815013233987 -0.852012753035606 -1.29877559428818 -0.602802033716196 5
0.841585344736648 0.732780856732077 0.663828669638156 -0.011133257255369 0.428708698781136 0.423263411248991 1.01725781534139 7
0.496974617201988 0.788987776679003 0.481578321066292 0.264442417382788 0.0765102995315322 -0.747723112516287 -0.888694948255771 6
-0.536857565401992 0.395539337050518 -0.338548247507096 -0.011133257255369 1.45328586023453 -0.609959992073313 -0.602802033716196 6
-0.766598050425099 0.873298156599393 -0.52079859607896 0.540018092020945 -0.75595864414935 -0.334433751187365 -0.698099671896055 5
0.152363889667328 -0.335150622259525 -0.156297898935232 -0.975648118488919 -0.563850426376839 1.04319745324237 0.731364900801815 5
-0.134811716611556 0.0864012773424231 -0.52079859607896 -0.114474135244678 -0.339724172308909 -0.403315311408852 -1.36518313915506 6
-0.709162929169322 -0.559978302047231 2.75970767821459 -0.424496769212605 2.63795320316502 0.423263411248991 0.0642814335428093 5
