fixed_acidity volatile_acidity residual_sugar chlorides total_sulfur_dioxide sulphates alcohol quality
0.21517485288938396 1.6084601891086998 -1.19313456336929 -0.42012121383860795 0.0848804354873299 -0.4793717936571649 -0.617539310040501 5
-1.1373270112775702 0.834323837272013 1.19015783307429 0.612198809458539 0.277987291450309 0.0568891739001985 0.794793986162663 6
-0.686493056555255 0.834323837272013 -0.144485908934117 0.11168001028416401 -0.623178036376925 -0.8145348983805171 -0.900005969281134 5
-0.9682642782567049 2.02317609187835 -0.144485908934117 -0.48268606373540507 -1.04157622429671 -0.4793717936571649 0.324016220761608 6
-1.5318067216596 -0.16099432937515698 -0.144485908934117 -1.07705213775498 1.72628871117265 -0.144208688933813 2.3954383885262502 5
0.9477800293131541 -1.32219885713019 0.427504266212343 0.45578668471654704 -0.623178036376925 1.73270469751696 -0.7116948631207131 5
-0.461076079194095 -0.05040342196991599 -0.23981760479185998 -0.732945463322593 -0.816284892339903 -0.0771760679891425 1.26557175156372 6
-0.686493056555255 0.336664753948427 -0.144485908934117 -0.107296964354624 -0.0760419444818189 -0.4793717936571649 0.22986066768139604 6
1.2295512510146 -0.548062505293501 0.808831049643316 0.26809213502615603 0.792938907351585 0.257987036734209 0.0415495615209749 6
1.3986139840354699 1.99552836502704 0.141509178639113 1.51938913296209 0.47109414741328703 3.5425854630230598 -0.24091709771965802 5
-0.17930485749264496 -0.16099432937515698 0.141509178639113 -0.0447321144578275 0.0205114834996704 -0.211241309878483 0.22986066768139604 6
-0.23565910183293498 1.05550565208249 -0.52581269236509 -0.23242666414821803 -0.43007118041394604 -0.7475022774358471 -0.805850416200923 5
0.44059183025054405 1.4149261011495302 0.141509178639113 0.299374559974555 -0.558809084389265 1.3975415927936101 -0.9941615223613441 6
-0.9119100339164141 0.9449147446772529 1.23782368100316 -0.513968488683804 -0.9450227963152221 -0.881567519325188 2.0188161762053998 5
0.158820608549095 -0.326880690483019 -0.0491542130763735 -0.294991514045015 -0.526624608395436 -1.28376324499321 -0.900005969281134 5
0.158820608549095 -0.8798352275092242 3.7641136212333595 -0.107296964354624 -1.20249860426586 -0.4793717936571649 0.512327326922029 5
-0.630138812214965 -0.43747159788826 -0.43048099650734606 -0.169861814251421 -0.558809084389265 -0.948600140269858 -0.52338375696029 6
0.38423758591025503 -0.7139488664013621 -0.43048099650734606 -0.795510313219389 -0.17259537246330803 -0.345306551767824 1.6421939638845602 6
1.2859054953548898 -1.04572158861709 0.7134993537855729 -0.169861814251421 1.05041471530222 0.32501965767888 -0.42922820388007904 6
-0.855555789576125 0.834323837272013 -0.335149300649603 -0.42012121383860795 -0.7197314643584141 -0.345306551767824 -0.146761544639446 5
0.9477800293131541 -0.990426134914465 0.0461774827813699 0.26809213502615603 1.37225947524052 -1.48486110782722 -0.9941615223613441 5
-0.40472183485380503 5.81091467050786 -0.335149300649603 1.6758012577040902 -1.17031412827203 -1.6859589706612301 0.4181717738418189 3
0.327883341569965 -0.271585236780398 1.4761529206475201 0.549633959561742 -1.1381296522781998 -0.41233917271249504 1.5480384108043501 7
-0.686493056555255 1.13844883263643 -0.52581269236509 0.518351534613344 1.01823023930839 -0.0771760679891425 -1.08831707544155 5
0.10246636420880498 -1.7645624867511498 -0.52581269236509 0.20552728512936 -0.7197314643584141 0.123921794844869 -0.0526059915592356 5
-0.12295061315235499 1.6084601891086998 1.5714846165052598 0.36193940987135204 -1.00939174830288 -0.8145348983805171 -0.805850416200923 5
-0.7428473008955451 -0.935130681211845 -0.144485908934117 0.0803975853357658 0.6320165273824361 -0.7475022774358471 -0.335072650799869 6
-1.1936812556178602 -0.105698875672537 -0.52581269236509 -0.8580751631161859 -0.365702228426287 -0.546404414601836 0.9831050923230842 6
1.11684276233402 -0.548062505293501 -0.0491542130763735 4.084547978730759 -1.07376070029054 -0.144208688933813 -0.900005969281134 6
-0.17930485749264496 0.22607384654318602 0.7134993537855729 -0.32627393899341306 2.3699782310492403 -0.546404414601836 -1.08831707544155 5
-0.461076079194095 1.3319829205956002 5.3847524508149895 0.45578668471654704 1.5009973792158402 -0.4793717936571649 -1.1824726285217702 5
1.3986139840354699 -0.16099432937515698 0.0461774827813699 -0.32627393899341306 -0.590993560383095 -0.0771760679891425 -0.900005969281134 5
0.21517485288938396 0.889619290974633 0.7134993537855729 0.0178327354389694 -0.39788670442011603 -1.35079586593788 -0.9941615223613441 5
-1.7572236990207601 -1.15631249602233 -0.621144388222833 0.612198809458539 0.149249387474989 -0.6804696564911761 -1.1824726285217702 5
-0.630138812214965 -0.935130681211845 -0.335149300649603 -0.294991514045015 -0.0438574684879891 1.33050897184894 0.512327326922029 7
-0.630138812214965 0.22607384654318602 -0.811807779938319 -0.23242666414821803 -0.590993560383095 0.32501965767888 -0.805850416200923 6
0.609654563271415 -1.4327897645354302 -0.0491542130763735 -0.294991514045015 -0.880653844327563 3.20742235829971 1.45388285772414 7
-0.348367590513515 2.38259654094539 -0.43048099650734606 -1.1396169876517699 0.47109414741328703 -1.4178284868825501 0.4181717738418189 5
